probe_index	participant_id	ses	nBack	stimStart	stimEnd	Deliberate	Detailed	Emotion	Evolving	Focus	Future	Habit	Images	Other	Past	Self	Vivid	Words
1	sub-ADIE113	baseline	1	180.853068	262.659371	4	4	4	3	4	3	3	4	1	2	4	4	1
2	sub-ADIE113	baseline	0	339.043196	416.31785499999995	3	4	2	2	3	3	3	3	1	2	3	4	1
3	sub-ADIE113	baseline	0	432.317444	589.360089	2	3	2	3	2	2	3	3	2	3	3	3	1
4	sub-ADIE113	baseline	0	597.970243	666.0724299999999	3	3	3	2	2	3	1	3	1	1	3	3	1
5	sub-ADIE113	baseline	0	700.822041	758.414735	3	3	4	3	3	2	3	3	2	3	3	3	1
0	sub-ADIE116	3mf	0	35.906544	92.03422499999999	4	4	3	1	4	1	1	4	1	1	1	4	1
1	sub-ADIE116	3mf	0	119.510743	180.590686	4	4	3	4	4	1	1	4	1	1	1	4	1
2	sub-ADIE116	3mf	1	259.425574	298.78846	4	1	3	1	4	1	1	1	1	1	1	4	1
3	sub-ADIE116	3mf	1	334.597613	367.196126	4	4	3	1	4	1	1	1	1	1	1	1	1
4	sub-ADIE116	3mf	1	383.26161	416.786084	4	1	3	1	4	1	1	4	1	1	1	1	1
5	sub-ADIE116	3mf	1	463.314002	502.640192	4	4	3	1	4	1	1	1	1	1	1	1	1
0	sub-ADIE118	3mf	1	56.278428	97.383697	1	1	4	1	4	1	1	1	1	1	4	1	1
1	sub-ADIE118	3mf	1	126.143331	151.018842	1	1	4	1	4	1	1	1	1	1	1	1	1
2	sub-ADIE118	3mf	0	213.478691	244.142071	1	1	1	1	4	1	1	1	1	1	1	1	4
3	sub-ADIE118	3mf	0	257.110631	279.80397700000003	1	1	4	1	4	1	1	1	1	1	1	1	1
4	sub-ADIE118	3mf	0	339.771638	361.5519	1	1	4	1	4	1	1	1	1	1	1	1	1
5	sub-ADIE118	3mf	0	377.217813	424.704542	1	4	4	1	3	1	1	4	4	1	4	4	2
0	sub-ADIE118	baseline	1	9.972886	65.720841	4	4	4	4	4	1	1	4	1	1	4	1	1
1	sub-ADIE118	baseline	1	104.123488	147.554363	4	1	4	1	4	1	1	4	1	1	1	4	1
2	sub-ADIE118	baseline	1	178.364195	232.214403	3	4	2	2	3	1	3	4	1	2	4	4	3
3	sub-ADIE118	baseline	1	248.853993	287.128387	4	1	4	1	4	1	1	1	1	1	1	1	1
4	sub-ADIE118	baseline	0	350.731244	390.045881	1	3	4	2	2	1	1	4	4	2	1	1	1
5	sub-ADIE118	baseline	0	448.421869	481.62082300000003	1	1	4	1	3	1	2	4	4	1	1	1	1
0	sub-ADIE118	1yf	1	52.915288	96.86561499999999	1	1	4	1	4	1	1	1	1	1	4	1	4
1	sub-ADIE118	1yf	1	112.666745	141.61966900000002	1	1	4	1	4	1	1	1	1	1	1	1	4
2	sub-ADIE118	1yf	1	185.142796	229.693555	1	3	2	1	3	1	4	2	4	1	4	1	1
3	sub-ADIE118	1yf	0	277.472395	299.268203	1	1	4	1	4	1	1	1	1	1	1	1	1
4	sub-ADIE118	1yf	0	308.434463	328.959627	1	1	4	1	4	1	1	1	1	1	1	1	1
5	sub-ADIE118	1yf	0	345.359865	363.22085799999996	1	1	4	1	4	1	1	1	1	1	1	1	1
0	sub-ADIE125	3mf	1	28.120802	63.878182	4	3	3	3	4	1	3	2	1	1	1	1	4
1	sub-ADIE125	3mf	1	125.126394	153.482713	4	4	3	3	4	1	4	3	1	2	1	2	3
2	sub-ADIE125	3mf	1	169.654542	196.320951	4	3	3	3	4	1	4	1	1	1	1	2	4
3	sub-ADIE125	3mf	0	257.950594	285.769356	3	3	3	3	4	1	4	2	1	1	1	3	4
4	sub-ADIE125	3mf	0	317.825003	344.18728600000003	3	3	3	3	4	1	3	2	1	1	1	3	3
5	sub-ADIE125	3mf	0	364.559699	393.142154	3	3	3	2	4	1	3	2	1	1	2	2	3
0	sub-ADIE125	baseline	1	49.59609	92.95471099999999	3	2	3	1	4	1	2	2	1	1	1	2	2
1	sub-ADIE125	baseline	1	102.052874	138.12803300000002	2	2	3	2	4	1	3	1	1	1	2	3	3
2	sub-ADIE125	baseline	1	154.000223	197.163827	3	2	3	4	4	1	3	2	1	1	1	3	3
3	sub-ADIE125	baseline	1	212.952198	250.419094	2	2	2	1	3	1	4	1	1	1	1	2	3
4	sub-ADIE125	baseline	0	387.253516	420.021857	1	2	3	2	4	1	4	3	1	1	1	3	3
5	sub-ADIE125	baseline	0	432.101153	469.918545	1	2	3	2	4	1	3	2	1	1	2	2	2
0	sub-ADIE125	1yf	0	34.657477	81.67331300000001	1	2	2	2	3	3	3	1	1	1	3	2	3
1	sub-ADIE125	1yf	0	106.555723	137.43617799999998	1	1	2	2	4	1	3	1	1	1	1	1	4
2	sub-ADIE125	1yf	0	180.508092	205.49235099999999	2	2	3	2	4	1	3	1	1	1	1	2	3
3	sub-ADIE125	1yf	1	280.175908	317.184774	1	2	3	1	4	2	3	3	1	1	1	2	3
4	sub-ADIE125	1yf	1	367.599101	397.16708	1	1	2	1	4	2	3	2	1	2	1	2	3
5	sub-ADIE125	1yf	1	410.318526	445.857394	1	1	3	1	4	1	3	2	1	1	1	1	3
0	sub-ADIE126	baseline	1	15.913162	82.77443699999999	1	1	1	2	2	1	4	1	3	1	2	1	1
1	sub-ADIE126	baseline	1	95.36454	165.356949	1	1	3	1	4	1	1	1	1	1	1	1	1
2	sub-ADIE126	baseline	1	177.19651	210.78256399999998	4	2	4	2	4	1	1	1	1	1	1	2	4
3	sub-ADIE126	baseline	0	302.436618	338.243239	3	2	3	2	3	2	3	1	1	2	1	2	2
4	sub-ADIE126	baseline	0	418.951683	454.52895	2	2	3	3	2	3	3	3	1	3	2	3	1
5	sub-ADIE126	baseline	0	483.723503	510.620401	1	1	2	1	2	1	1	1	2	1	1	1	1
0	sub-ADIE126	1yf	1	15.191718	63.228877	3	1	1	2	3	2	3	2	1	1	3	1	3
1	sub-ADIE126	1yf	1	121.264185	153.61984	2	1	2	2	2	1	1	1	1	1	3	1	2
2	sub-ADIE126	1yf	1	161.880126	187.447375	1	1	3	1	3	1	1	1	1	1	2	1	1
3	sub-ADIE126	1yf	1	208.38542	249.549378	2	1	2	1	3	1	3	1	1	1	3	1	2
4	sub-ADIE126	1yf	0	323.030486	366.62958299999997	3	1	3	2	2	3	3	1	3	1	3	1	2
5	sub-ADIE126	1yf	0	431.403788	461.674935	2	2	2	2	2	1	3	2	1	1	3	1	2
0	sub-ADIE126	3mf	1	8.41949	52.202609	1	1	3	1	4	1	1	1	1	1	2	1	1
1	sub-ADIE126	3mf	1	97.243493	133.320497	2	2	3	2	4	1	2	1	1	1	1	1	3
2	sub-ADIE126	3mf	1	164.482815	196.489744	2	1	2	2	4	2	2	1	1	1	3	1	2
3	sub-ADIE126	3mf	0	321.080159	375.405658	2	2	3	3	2	2	2	1	2	2	2	2	3
4	sub-ADIE126	3mf	0	386.868949	399.692321	1	1	1	1	4	1	1	1	1	1	1	1	1
5	sub-ADIE126	3mf	0	414.975077	442.36120500000004	2	1	3	1	4	1	1	1	1	1	2	1	2
0	sub-ADIE129	baseline	1	13.210794	62.845476999999995	2	3	3	2	4	2	1	2	1	1	1	2	4
1	sub-ADIE129	baseline	1	111.074302	152.76931599999998	3	2	2	2	2	3	3	2	3	2	3	2	3
2	sub-ADIE129	baseline	1	184.699545	288.981961	2	2	2	1	3	3	3	2	3	2	3	2	2
3	sub-ADIE129	baseline	1	301.148666	341.825514	1	1	2	2	2	4	4	1	3	1	3	2	3
4	sub-ADIE129	baseline	0	448.518567	482.340739	1	3	1	3	2	2	4	2	4	2	1	3	3
5	sub-ADIE129	baseline	0	491.452049	541.4233409999999	1	2	1	2	1	3	4	2	3	2	2	3	3
0	sub-ADIE131	3mf	1	40.489359	87.504481	4	1	1	1	4	1	1	1	1	1	1	1	1
1	sub-ADIE131	3mf	1	96.54416	140.34013000000002	4	1	1	1	4	1	1	1	1	1	1	1	1
2	sub-ADIE131	3mf	1	157.025816	185.274918	4	1	1	1	4	1	1	1	1	1	1	1	1
3	sub-ADIE131	3mf	1	201.909434	236.398119	4	1	1	1	4	1	1	1	1	1	1	1	1
4	sub-ADIE131	3mf	0	321.275926	349.77559099999996	4	1	1	1	4	1	1	1	1	1	1	1	1
5	sub-ADIE131	3mf	0	393.377193	422.91228	4	1	1	1	4	1	1	1	1	1	1	1	1
0	sub-ADIE131	baseline	1	15.978896	99.893832	1	1	2	1	4	1	2	4	1	1	1	2	1
1	sub-ADIE131	baseline	1	122.779715	188.161597	3	1	2	1	4	1	2	4	1	1	1	1	1
2	sub-ADIE131	baseline	1	205.001313	250.459156	1	1	2	1	4	1	1	4	1	1	1	1	1
3	sub-ADIE131	baseline	1	301.657723	342.27577	2	1	2	1	4	1	1	4	1	1	1	1	1
4	sub-ADIE131	baseline	0	385.142425	419.275188	2	1	2	1	1	1	1	4	1	1	1	1	1
5	sub-ADIE131	baseline	0	428.723164	465.54427100000004	2	1	2	1	1	1	1	4	1	1	1	1	1
0	sub-ADIE131	1yf	1	58.879523	116.790289	4	3	1	3	4	1	1	1	1	1	1	1	3
1	sub-ADIE131	1yf	1	142.289454	175.872659	4	1	1	1	4	1	1	1	1	1	1	1	4
2	sub-ADIE131	1yf	0	250.954305	282.226712	4	4	1	1	4	1	1	1	1	1	1	1	1
3	sub-ADIE131	1yf	0	295.077016	324.978704	4	4	1	1	1	1	1	1	1	1	1	1	1
4	sub-ADIE131	1yf	0	340.912881	369.332723	4	1	1	1	4	1	1	1	1	1	1	1	1
5	sub-ADIE131	1yf	0	400.234566	444.328172	4	4	1	1	4	1	1	1	1	1	1	1	1
0	sub-ADIE135	1yf	1	49.673934	101.896378	1	4	2	4	4	2	1	1	1	1	1	1	4
1	sub-ADIE135	1yf	1	117.829879	150.119559	1	4	2	2	4	2	1	1	1	1	1	1	4
2	sub-ADIE135	1yf	1	162.275908	187.016879	1	4	2	2	4	2	1	1	1	1	1	1	4
3	sub-ADIE135	1yf	1	216.78623	241.162425	1	4	2	4	4	2	1	1	1	1	1	1	4
4	sub-ADIE135	1yf	0	267.205339	292.321669	1	4	2	4	4	1	1	1	1	1	1	1	4
5	sub-ADIE135	1yf	0	304.922032	329.252488	1	4	2	4	4	4	1	1	1	1	1	1	4
0	sub-ADIE135	3mf	0	24.985098	62.309809	1	3	2	1	4	1	3	1	1	1	1	1	4
1	sub-ADIE135	3mf	0	74.808841	100.790889	1	3	2	1	4	1	3	1	1	1	1	1	4
2	sub-ADIE135	3mf	1	227.701646	256.454299	1	3	2	3	4	4	3	1	1	1	1	1	4
3	sub-ADIE135	3mf	1	287.082403	312.801048	1	3	2	3	4	3	4	1	1	1	1	1	4
4	sub-ADIE135	3mf	1	341.545363	365.661692	1	4	2	3	4	1	4	1	1	1	1	1	4
5	sub-ADIE135	3mf	1	380.646173	406.879207	1	3	2	3	4	4	1	1	1	1	1	1	4
0	sub-ADIE135	baseline	1	105.022071	164.302821	1	3	2	3	4	1	2	2	2	3	2	2	3
1	sub-ADIE135	baseline	1	176.050626	222.01687299999998	3	3	2	4	4	2	3	3	1	2	2	2	3
2	sub-ADIE135	baseline	0	259.237387	293.291542	3	3	2	3	4	1	2	3	1	1	2	2	3
3	sub-ADIE135	baseline	0	309.343413	342.665455	3	3	2	3	4	1	2	3	1	1	1	1	3
4	sub-ADIE135	baseline	0	350.775439	383.31614399999995	3	3	2	3	4	1	2	3	1	1	1	1	3
5	sub-ADIE135	baseline	0	435.246258	464.58302799999996	3	3	2	3	4	1	2	3	1	2	1	1	3
0	sub-ADIE138	3mf	1	75.173942	140.314212	2	4	4	4	4	3	3	4	1	2	3	3	2
1	sub-ADIE138	3mf	0	207.623598	249.57516399999997	3	3	4	3	4	4	3	4	2	3	4	4	1
2	sub-ADIE138	3mf	0	278.402926	319.25693	3	3	4	3	4	3	3	4	2	2	4	3	2
3	sub-ADIE138	3mf	0	349.462676	388.510964	2	3	4	4	4	3	3	3	4	3	3	4	1
4	sub-ADIE138	3mf	0	404.499758	438.154358	3	3	3	3	4	3	4	3	2	1	3	3	1
5	sub-ADIE138	3mf	0	474.435802	505.06414	2	3	2	3	3	3	3	4	1	3	3	3	1
0	sub-ADIE138	1yf	0	32.135508	80.039626	3	3	4	3	4	3	2	3	3	3	2	3	2
1	sub-ADIE138	1yf	0	92.338982	126.661191	3	3	4	3	4	3	3	3	3	3	2	2	3
2	sub-ADIE138	1yf	0	151.920814	182.623723	3	3	4	3	4	3	3	3	1	3	4	3	3
3	sub-ADIE138	1yf	0	198.256183	223.273062	3	3	4	4	4	3	4	3	2	3	3	4	3
4	sub-ADIE138	1yf	1	298.922465	326.14155800000003	4	3	4	3	4	3	3	3	4	3	3	3	3
5	sub-ADIE138	1yf	1	389.130839	412.561878	3	3	3	3	4	3	3	3	1	3	3	3	3
0	sub-ADIE140	baseline	1	30.291958	109.83493299999999	3	2	1	3	3	2	4	4	3	1	4	4	1
1	sub-ADIE140	baseline	1	145.35915	235.255569	4	4	3	2	2	1	3	4	1	1	2	1	1
2	sub-ADIE140	baseline	1	283.684421	357.02299700000003	3	3	2	1	2	1	4	4	1	1	3	1	1
3	sub-ADIE140	baseline	0	418.097724	471.21740700000004	4	3	4	3	4	3	2	4	1	1	4	3	1
4	sub-ADIE140	baseline	0	501.734831	579.7739339999999	2	3	2	1	3	2	3	4	1	2	3	2	1
5	sub-ADIE140	baseline	0	608.334132	662.492382	2	3	1	1	3	2	1	4	1	3	2	2	1
0	sub-ADIE141	baseline	1	47.248207	89.144795	4	4	4	3	3	3	4	1	1	1	1	2	4
1	sub-ADIE141	baseline	1	137.424408	168.043801	4	4	3	2	3	3	4	1	1	2	1	1	4
2	sub-ADIE141	baseline	0	231.949462	268.49329400000005	1	2	2	1	2	3	1	1	3	2	2	1	3
3	sub-ADIE141	baseline	0	300.291318	331.078756	1	1	2	1	1	2	1	1	3	2	3	1	4
4	sub-ADIE141	baseline	0	360.772949	389.710716	1	1	3	2	1	3	1	1	1	1	3	1	4
5	sub-ADIE141	baseline	0	398.27069	426.507738	1	1	2	1	1	1	1	1	1	1	4	1	1
0	sub-ADIE143	1yf	1	63.118498	116.656899	1	1	2	1	3	1	2	1	2	1	1	1	1
1	sub-ADIE143	1yf	1	147.886508	198.459459	1	1	3	1	4	1	2	1	1	1	1	1	1
2	sub-ADIE143	1yf	0	257.961545	300.108408	3	2	3	2	4	1	3	1	1	1	1	3	4
3	sub-ADIE143	1yf	0	317.293169	351.96857700000004	1	3	3	1	4	1	3	1	1	1	1	2	4
4	sub-ADIE143	1yf	0	380.562566	417.856311	3	3	3	2	4	1	3	1	1	1	1	2	4
5	sub-ADIE143	1yf	0	445.649286	488.848171	4	3	3	1	4	1	3	1	1	1	1	2	4
0	sub-ADIE143	3mf	0	15.926222	73.503709	4	3	3	2	4	1	3	1	1	1	1	2	4
1	sub-ADIE143	3mf	0	85.452774	138.173874	1	3	3	1	4	1	4	1	1	1	1	3	4
2	sub-ADIE143	3mf	0	195.158909	240.90784100000002	4	4	3	1	4	1	4	2	1	1	1	4	3
3	sub-ADIE143	3mf	1	300.193924	351.56487599999997	4	4	3	1	4	1	4	2	1	1	1	3	4
4	sub-ADIE143	3mf	1	360.526315	399.537734	4	4	3	1	4	1	4	1	1	1	1	3	4
5	sub-ADIE143	3mf	1	481.476875	512.59804	4	4	3	1	4	1	4	1	1	1	1	3	4
0	sub-ADIE143	baseline	0	80.379895	146.64843000000002	4	4	3	1	4	1	1	1	1	1	1	1	4
1	sub-ADIE143	baseline	0	155.709609	209.850697	4	4	4	1	4	1	4	1	1	1	1	3	4
2	sub-ADIE143	baseline	1	255.692685	304.57991	4	4	4	3	4	1	3	1	1	1	1	3	4
3	sub-ADIE143	baseline	1	344.432145	390.033702	4	4	4	1	4	1	3	1	1	1	1	3	4
4	sub-ADIE143	baseline	1	398.194794	443.762633	4	4	4	1	4	3	4	1	1	1	1	3	4
5	sub-ADIE143	baseline	1	459.510958	508.131587	4	4	4	1	4	3	4	1	1	2	1	3	4
0	sub-ADIE144	baseline	1	17.069521	70.727048	3	1	3	2	4	4	1	2	1	1	4	4	3
1	sub-ADIE144	baseline	1	171.612216	212.709858	2	2	3	3	3	4	3	1	3	3	3	2	3
2	sub-ADIE144	baseline	0	272.098854	302.016307	4	2	2	2	3	3	3	2	3	3	4	2	3
3	sub-ADIE144	baseline	0	318.355581	348.537752	2	1	1	2	2	3	3	1	1	3	4	1	4
4	sub-ADIE144	baseline	0	373.596433	410.105006	2	2	1	2	3	3	3	2	3	3	2	1	1
5	sub-ADIE144	baseline	0	419.771927	453.123647	2	1	1	1	1	4	3	1	1	2	2	1	4
0	sub-ADIE145	3mf	0	9.304108	69.23473399999999	2	3	3	1	2	1	2	4	1	1	4	3	1
1	sub-ADIE145	3mf	0	132.097423	190.984932	4	4	4	4	4	2	1	1	1	1	4	3	2
2	sub-ADIE145	3mf	0	199.795916	256.53907599999997	4	2	2	2	3	2	4	4	1	3	4	2	1
3	sub-ADIE145	3mf	1	365.117893	441.35843900000003	4	4	4	4	4	2	1	4	1	1	4	3	2
4	sub-ADIE145	3mf	1	453.807613	545.361215	4	2	3	2	3	4	1	2	1	4	3	4	1
5	sub-ADIE145	3mf	1	561.49984	607.145561	4	4	4	3	4	1	4	4	2	1	4	1	3
0	sub-ADIE145	baseline	0	28.468459	115.58655800000001	2	3	4	3	4	2	4	4	3	2	3	3	3
1	sub-ADIE145	baseline	0	125.153694	203.542759	1	3	4	1	3	1	3	4	1	1	3	2	2
2	sub-ADIE145	baseline	0	231.48742	362.89858899999996	2	3	4	4	4	3	4	4	1	4	4	3	3
3	sub-ADIE145	baseline	1	434.721169	502.98899	1	3	1	3	3	2	2	2	2	1	3	2	2
4	sub-ADIE145	baseline	1	533.833799	596.1830669999999	1	1	1	2	1	4	3	1	1	1	1	1	3
5	sub-ADIE145	baseline	1	631.817026	691.077922	3	4	4	3	4	1	3	1	2	3	4	4	3
0	sub-ADIE147	baseline	0	8.761886	82.75434200000001	4	4	4	1	4	1	1	1	1	1	4	1	1
1	sub-ADIE147	baseline	0	120.05568	170.393476	4	4	4	3	3	1	1	4	1	1	3	3	1
2	sub-ADIE147	baseline	0	217.885247	272.81162099999995	1	4	4	2	4	1	1	3	1	1	4	1	4
3	sub-ADIE147	baseline	1	311.764523	352.444274	4	4	4	4	4	3	1	3	1	2	4	4	4
4	sub-ADIE147	baseline	1	385.080363	418.86537500000003	4	4	4	4	4	3	1	3	1	1	4	4	4
5	sub-ADIE147	baseline	1	501.054716	541.8506020000001	4	4	4	4	4	3	1	3	1	1	4	4	4
0	sub-ADIE147	3mf	0	36.393169	80.54202000000001	4	4	4	4	4	1	1	4	1	1	4	4	4
1	sub-ADIE147	3mf	0	104.968986	136.205241	4	4	4	4	4	1	1	4	1	1	4	4	4
2	sub-ADIE147	3mf	0	152.036034	177.839263	4	4	4	4	4	1	1	4	1	1	4	4	4
3	sub-ADIE147	3mf	1	286.108373	312.350545	4	4	4	4	4	1	1	4	1	1	4	4	4
4	sub-ADIE147	3mf	1	347.968776	373.818681	4	4	4	4	4	1	1	4	1	1	4	4	4
5	sub-ADIE147	3mf	1	395.87383	417.037201	4	4	4	4	4	1	1	4	1	1	4	4	4
0	sub-ADIE148	3mf	1	12.326836	99.092152	4	4	1	1	4	1	4	1	1	1	1	1	1
1	sub-ADIE148	3mf	1	141.470265	179.474976	4	1	4	1	4	1	1	4	1	1	1	1	1
2	sub-ADIE148	3mf	0	262.220876	335.186627	2	4	1	2	2	4	4	3	4	1	3	4	3
3	sub-ADIE148	3mf	0	375.692253	439.606859	2	4	1	3	2	4	4	1	4	2	4	2	2
4	sub-ADIE148	3mf	0	455.089201	504.442989	2	4	1	1	2	4	4	1	4	1	4	2	4
5	sub-ADIE148	3mf	0	551.987605	598.537849	2	3	1	1	1	4	4	4	4	1	4	1	4
0	sub-ADIE148	baseline	1	27.386466	157.357972	1	2	2	1	4	1	1	1	1	1	1	1	4
1	sub-ADIE148	baseline	1	166.518297	301.227368	2	2	3	1	4	1	2	1	1	1	2	1	3
2	sub-ADIE148	baseline	1	332.629076	417.006735	3	2	3	1	1	1	1	3	1	1	1	1	2
3	sub-ADIE148	baseline	1	426.267672	489.51694399999997	3	3	3	1	1	1	1	3	1	1	2	1	1
4	sub-ADIE148	baseline	0	620.087868	689.183044	4	3	3	2	2	1	1	4	1	1	1	1	1
5	sub-ADIE148	baseline	0	721.179583	835.104304	4	3	2	1	1	1	1	1	1	1	3	1	3
0	sub-ADIE149	baseline	0	42.347055	93.969717	3	3	3	2	4	2	4	2	1	1	1	1	1
1	sub-ADIE149	baseline	0	130.454793	169.916274	2	2	3	2	3	3	4	1	1	1	1	1	1
2	sub-ADIE149	baseline	0	197.308127	230.06562499999998	3	3	3	2	2	3	3	1	1	1	1	1	1
3	sub-ADIE149	baseline	1	249.469694	283.942672	2	3	2	2	4	2	3	1	1	3	1	2	1
4	sub-ADIE149	baseline	1	335.756146	368.29549099999997	4	3	2	2	3	2	3	3	1	3	1	1	1
5	sub-ADIE149	baseline	1	431.869213	477.90312500000005	4	2	2	2	2	3	1	3	3	3	1	2	1
0	sub-ADIE150	baseline	1	28.702539	79.775825	4	3	3	2	4	1	3	2	1	1	1	3	2
1	sub-ADIE150	baseline	1	108.502493	138.55657	4	4	3	2	4	1	3	3	1	1	1	2	3
2	sub-ADIE150	baseline	0	210.051698	254.63560800000002	2	3	3	1	3	2	3	3	1	1	1	3	2
3	sub-ADIE150	baseline	0	284.581477	326.761346	2	3	3	1	2	2	3	2	1	2	1	3	3
4	sub-ADIE150	baseline	0	358.891247	400.688699	2	2	3	1	2	1	2	2	2	1	1	2	2
5	sub-ADIE150	baseline	0	443.326197	474.08171200000004	3	3	3	3	2	1	2	3	1	2	1	2	2
0	sub-ADIE151	3mf	1	88.43301	233.546475	4	4	3	1	3	1	3	1	2	3	1	4	4
1	sub-ADIE151	3mf	1	245.783537	304.227508	4	4	3	1	4	1	4	2	1	4	1	4	3
2	sub-ADIE151	3mf	0	375.574527	445.512704	1	1	4	1	2	3	4	4	2	1	1	2	1
3	sub-ADIE151	3mf	0	461.362007	516.956204	1	1	2	1	1	1	1	3	1	1	1	1	2
4	sub-ADIE151	3mf	0	552.55117	611.01463	3	3	2	4	1	4	4	2	4	1	4	4	4
5	sub-ADIE151	3mf	0	619.565765	670.483659	1	4	3	3	1	4	4	3	4	2	4	4	2
0	sub-ADIE151	baseline	0	68.601212	142.908655	2	4	1	3	4	1	3	1	1	4	4	2	3
1	sub-ADIE151	baseline	0	184.179434	272.115645	4	4	1	4	4	4	3	1	1	4	4	4	3
2	sub-ADIE151	baseline	1	298.323679	345.30904699999996	4	4	3	1	4	4	1	4	1	1	1	4	2
3	sub-ADIE151	baseline	1	394.387867	445.857971	4	4	3	1	4	4	1	4	1	2	1	4	2
4	sub-ADIE151	baseline	1	473.53559	517.300736	4	4	3	2	4	4	4	3	1	2	1	4	3
5	sub-ADIE151	baseline	1	552.26775	613.162457	2	2	2	4	2	3	2	2	1	3	3	2	3
0	sub-ADIE152	baseline	1	63.684396	149.283582	1	1	1	2	1	2	3	2	3	2	3	1	3
1	sub-ADIE152	baseline	1	158.044081	235.20423300000002	2	2	1	2	3	2	3	2	3	3	3	2	2
2	sub-ADIE152	baseline	0	289.188603	324.660626	3	3	3	3	3	3	3	1	3	2	3	3	3
3	sub-ADIE152	baseline	0	351.870835	399.30550900000003	4	3	3	3	3	3	4	1	3	3	3	4	2
4	sub-ADIE152	baseline	0	448.023021	495.734964	2	3	2	3	3	3	3	2	3	3	3	3	1
5	sub-ADIE152	baseline	0	529.651454	570.08017	3	3	3	3	4	3	3	2	2	3	3	3	2
0	sub-ADIE157	3mf	0	95.319323	161.00377699999999	2	2	3	1	3	1	2	4	1	1	1	2	3
1	sub-ADIE157	3mf	1	203.208036	248.075355	2	2	4	1	4	1	2	3	1	1	1	2	3
2	sub-ADIE157	3mf	1	276.287486	315.530777	2	3	3	1	4	1	2	2	1	1	1	2	3
3	sub-ADIE157	3mf	1	368.645819	406.589023	3	3	4	1	4	1	2	2	1	1	1	2	3
4	sub-ADIE157	3mf	1	419.288648	455.629348	3	3	4	1	4	1	2	2	1	1	1	2	3
5	sub-ADIE157	3mf	1	471.962636	507.63881200000003	3	3	4	1	4	1	1	3	1	1	1	1	3
0	sub-ADIE157	baseline	1	16.374412	103.790111	1	1	3	2	4	1	3	3	1	1	1	1	2
1	sub-ADIE157	baseline	1	119.138772	166.958458	1	1	3	1	4	1	1	3	1	1	1	1	3
